place,avg_car_access,avg_no_car_access,attr_conc,land_area_km2,attr_dens,pci
Salem-OH,108168.26338897305,4447.761276009958,18.864650183940245,1377.658471,141.56041145556168,0.041118911746006404
Salem-OR,879573.7000369765,18365.1498763832,83.05409317156547,4978.011245,176.98170145455347,0.02087960323917273
Salina-KS,192963.23674886973,16557.586908536417,375.3097630145427,3732.112516,32.300499913438294,0.08580695052335352
Salinas-CA,617729.5517003342,18550.627287854302,47.20916658987687,8499.623032,99.87607648056455,0.03003033809341433
Salisbury-MD,288124.3611489972,10730.278190856792,57.618272137993905,1797.912509,129.6287215497648,0.037241829007675836
Salt-Lake-City-Murray-UT,4050357.0940473317,36263.93159703196,133.7258076581545,19901.509937,163.03508177375537,0.008953267762570315
San-Angelo-TX,314206.67787595274,12926.454659287425,294.41439119421227,6665.451404,32.77943034268951,0.04113997432094911
San-Antonio-New-Braunfels-TX,4151086.626095778,24777.021328448733,77.68635747391554,18941.072991,278.60964912111825,0.005968803727845176
San-Diego-Chula-Vista-Carlsbad-CA,5456857.446492794,54226.09783442072,41.90878222178747,10904.515125,630.6516448616509,0.009937239219850368
San-Francisco-Oakland-Fremont-CA,6582456.222411637,217977.11617237053,22.42371185407776,6398.174799,1674.59962201636,0.03311485998649141
San-Jose-Sunnyvale-Santa-Clara-CA,5581731.456961217,43781.771278482214,64.48306115909358,6940.483805,582.917720676102,0.007843761674324207
San-Luis-Obispo-Paso-Robles-CA,408103.7901245027,14039.445624564067,59.70707013079261,8549.176813,68.49753055867696,0.03440165458958607
Sandpoint-ID,47964.76411994674,4986.256709045945,22.958897563771323,4489.020246,20.386653431012395,0.10395666069735447
Sandusky-OH,174305.48549526432,6296.551808497541,19.625101606984806,1310.51367,216.36943321621362,0.0361236583611054
Sanford-NC,160415.6238876866,3622.179785191886,23.87941410811805,660.607453,196.20169196002092,0.02257996881730123
Santa-Cruz-Watsonville-CA,588712.4400062439,23027.255771358556,19.49188433923767,1152.823584,525.5131040067272,0.03911460707559421
Santa-Fe-NM,377287.2867013059,17219.16385686812,145.3762942023103,4947.861287,77.49572547788364,0.04563939592934214
Santa-Maria-Santa-Barbara-CA,502932.813692666,27046.03531627513,74.42616115346136,7080.860229,130.21304900551795,0.053776636918350926
Santa-Rosa-Petaluma-CA,962704.9078216864,21115.776761854504,28.991314775735564,4080.864785,259.39996931312197,0.02193379984904533
Sault-Ste.-Marie-MI,96307.2413326334,12402.120176856499,14.2524464892727,4036.515583,222.34253319368395,0.12877661124173514
Savannah-GA,778828.4482750476,13428.987405302687,25.758517167895878,3495.232087,220.63055637083363,0.017242548644756446
Sayre-PA,52868.94067538934,5541.490733337972,63.09960288407856,2971.688854,48.83485692139693,0.10481561882168662
Scottsbluff-NE,120325.204292462,12580.502397334465,279.6842800097395,3847.807647,19.108803439622665,0.10455417442513824
Scottsboro-AL,51106.95115970265,1768.9567745671266,59.80893146003733,2792.044654,30.127526749792448,0.034612841001596124
Scranton--Wilkes-Barre-PA,764535.285908578,16662.6931304675,28.519446797135757,4522.152236,295.2134360653134,0.02179453772452826
Seaford-DE,260944.53051519828,3491.6340218416844,26.730613052921502,2424.633519,208.50223179645815,0.013380751897531419
Searcy-AR,127370.77122531834,5088.620911034429,93.60522700674376,2678.25142,46.44336191558894,0.039951245188212615
Seattle-Tacoma-Bellevue-WA,5041478.397843749,76787.6822364565,42.0834516129198,15203.40429,564.1722298762865,0.015231183430102319
Sebastian-Vero-Beach-West-Vero-Corridor-FL,368608.1630439129,6358.44569530173,8.486997743531294,1302.272811,200.15713896371904,0.017249877601175745
Sebring-FL,168078.23616129553,4055.662073778967,28.00035757795416,2635.726554,56.03775542491272,0.024129608725111617
Sedalia-MO,16381.270343966737,1409.2636223941327,6.35832704651903,1766.982902,12.204079606877826,0.08602895824334943
Selinsgrove-PA,82715.8187230336,4052.51786044575,147.2622504470071,851.547199,123.83682328335625,0.048993262993808205
Selma-AL,70910.52887169029,4526.732369836535,30.296418909526594,2534.919608,25.20257439264717,0.06383723886797507
Seneca-Falls-NY,71086.571780008715,4695.508790869082,69.60145685488631,838.37277,91.46444486740666,0.06605338636107325
Seneca-SC,117561.17877056298,1500.6898360320301,20.18975059562151,1622.77347,82.38543608924047,0.012765181939531547
Sevierville-TN,257751.77136057842,3047.561204408294,59.9366419082754,1534.539907,141.01894581748405,0.011823628556736274
Seymour-IN,104738.23382686902,9581.148494912602,78.11220150454884,1320.836469,67.50502586251652,0.09147708668402907
Shawano-WI,44010.24860485366,3345.599540522083,46.373925850213844,3239.659315,25.643313670468466,0.07601864671478166
Shawnee-OK,130128.36184550982,5233.763068973506,122.67475700954995,2040.375639,69.66771082880979,0.04022000273227985
Sheboygan-WI,305901.5707291611,13000.458964861757,52.541152469050104,1324.851053,210.2370673060106,0.04249883037172141
Shelby-Kings-Mountain-NC,189773.93104114832,3375.2106131606547,20.440670016496604,1202.400603,162.84597621746204,0.017785428138856512
Shelbyville-TN,89232.00189747871,4302.923556261913,175.13258027271434,1226.719748,78.7061593794445,0.04822175301194822
Shelton-WA,50161.46561960365,2468.9714633491544,20.016255044640687,2485.218918,33.60870923484576,0.04922048095788201
Sheridan-WY,81108.38033920283,10954.85884371719,1319.2519769693995,6535.475075,11.567376377760878,0.13506445077441992
Sherman-Denison-TX,237214.39937818045,4911.641586760024,47.13648143162154,2416.01669,101.84387426562024,0.020705495111743244
Show-Low-AZ,36499.728731678304,2302.040433358421,185.91636331752997,25769.070671,7.0899840484200904,0.06307006965124287
Shreveport-Bossier-City-LA,859701.2336367259,8473.256791947088,97.63196123153391,6722.15163,123.4920670779335,0.009856048194909924
Sidney-OH,109499.136430939,6147.545517162317,53.04751548790783,1055.922238,90.3172568660307,0.0561424109590085
Sierra-Vista-Douglas-AZ,86809.81644823716,5167.223035656097,108.39065253470173,16083.178109,9.971499346280105,0.0595234876315768
Sikeston-MO,12318.801413281362,857.3787521061631,8.183060866699918,2153.838196,12.099237560368717,0.06959920233650255
Silver-City-NM,52895.787074258864,4595.752263311698,2363.918624640198,10259.478771,5.767758900897091,0.08688314358305803
Sioux-City-IA-NE-SD,408715.6652603074,14444.06659570036,100.76333190821944,4138.61757,68.58154811341991,0.03534013453215957
Sioux-Falls-SD-MN,884032.1475908855,23826.389330219372,289.6506219410551,7919.819179,77.80185204655163,0.02695194897057726
Slidell-Mandeville-Covington-LA,392476.9294024607,5741.807662364317,19.733076317700135,2189.234793,224.41023757290523,0.014629669242230671
Snyder-TX,36453.78330492909,4472.142179515537,50.21098694869541,2345.090474,11.653622878517565,0.1226797817419087
Somerset-KY,149945.3834056219,3573.1600221000417,108.26742201159793,1705.275603,77.04590376409672,0.023829743476891024
Somerset-PA,73013.97305271096,3411.68309325904,47.64995345099113,2784.357763,53.31455676157662,0.0467264408525755
Sonora-CA,95648.95824742799,2600.952369234452,203.5905080570036,5752.133238,16.961585548029337,0.02719268894185151
South-Bend-Mishawaka-IN-MI,459203.5550409107,7928.120393306247,5.298696295929163,2455.011331,621.3870301684567,0.01726493688098718
Sparta-WI,75851.60634465794,5803.611054755043,102.23257025872367,2333.329707,38.26261660842944,0.07651269807503265
Spartanburg-SC,612927.2688242806,4457.99013673982,29.93926877261346,3423.86797,200.43231982452875,0.00727327753795512
Spearfish-SD,68293.56517459305,6301.370593023593,43.70818061283402,2072.127354,30.93323384601196,0.09226887741054501
Spencer-IA,52418.29827228356,10519.589219290516,145.7217445467229,1469.139465,25.949136149575832,0.2006854393602625
Spirit-Lake-IA,58253.3272936511,5257.429589440632,88.385557071732,985.574547,37.56965935525525,0.09025114673601876
Spokane-Spokane-Valley-WA,1217604.2396636792,21941.877098199417,133.64219807300086,10984.976321,104.32131727123092,0.018020532767083743
Springfield-IL,812457.8395561812,33505.53213878647,241.36971298473657,3063.043204,173.07157120987182,0.04123971793673556
Springfield-MA,1260812.021823996,33362.5363613473,18.86322108260406,1598.035109,724.9631084294281,0.026461150261783094
Springfield-MO,136695.7955551745,1661.7380074802566,7.050326098819049,7788.096057,32.06159736249899,0.012156467583595353
Springfield-OH,305584.9681567142,8896.15763347992,20.668591749339235,1027.9075,231.9849791931667,0.029111895415345403
St.-Cloud-MN,453793.31581476965,13752.225620050367,86.88884730930768,4535.393406,108.71114275284987,0.030305042275377586
St.-George-UT,406402.6993089968,10537.248370345793,60.83830219710698,6287.037041,60.5615646157285,0.02592809641339044
St.-Joseph-MO-KS,48256.91754407805,1653.1909415086284,17.763868403124338,4288.289854,16.633087414431106,0.03425811315027731
St.-Louis-MO-IL,721507.8149922783,4767.373976312117,14.973681898991417,20366.491185,121.74706371739703,0.006607515368857284
St.-Marys-PA,64588.066136056565,4409.197588726131,30.084463095935185,2141.664702,35.622382872890995,0.06826644382629499
Starkville-MS,124850.7683830421,7059.954440949258,251.55845882904444,2277.6280620000002,62.0881443987056,0.05654714450206122
State-College-PA,350890.92869747995,26299.845926599224,40.063174759397,2871.539708,108.4307485397308,0.07495162677537781
Statesboro-GA,154930.92841236954,5233.994735997914,107.53551906522412,2224.430122,82.6203071889529,0.03378276235502141
Staunton-Stuarts-Draft-VA,258473.65345720263,5293.191228019423,37.820697658591584,2595.074273,106.09981489342907,0.02047864901207757
Steamboat-Springs-CO,53457.83409383182,6856.310052818992,165.575151945381,18402.546622,4.461333623350296,0.12825641309717972
Stephenville-TX,89436.16675699472,8873.176989310025,179.06732809485717,2805.419712,31.594951593467666,0.09921240266724717
Sterling-CO,43871.81182517144,9989.454612113313,39.7162998276539,4761.947975,6.659501566688157,0.22769642274910257
Sterling-IL,98878.88340210525,9252.531156873802,144.2987722803521,1771.808919,59.484292504568884,0.09357438958171735
Stevens-Point-Plover-WI,194113.48227183946,10517.91005673592,234.11535305964915,2074.25298,69.33623882271101,0.054184335542476536
Stillwater-OK,192503.57803781808,16997.65046560042,136.79779912206084,1773.88585,114.96568395311344,0.08829784172770631
Stockton-Lodi-CA,1178326.2713036225,18792.063369024534,28.174580241390906,3606.222503,311.22940946275827,0.015948098439861003
Storm-Lake-IA,48926.693925812004,9946.799584681457,177.83634530293466,1488.981867,31.516703487162076,0.20330005538007292
Sturgis-MI,129626.29336894973,9823.614413719557,4.054141144259415,1296.650215,963.6645916878979,0.0757841187802773
Sulphur-Springs-TX,67007.72130955447,5101.3961083055365,154.98533837772135,1987.636011,32.20705382963602,0.07613146677139938
Summerville-GA,35522.492999238006,2428.406906724825,41.325069172582374,811.512398,36.23814013498288,0.06836251348622736
Sumter-SC,237047.2640425168,5522.270270657512,48.358381189423426,1722.54486,100.69879979787581,0.02329607259110587
Sunbury-PA,161748.96564730865,8609.708513107467,67.68631610033992,1522.666861,160.57865726415122,0.05322883196595406
Susanville-CA,34286.271872385405,4528.259255872019,3246.136399093154,11762.091407,3.6780958847380942,0.1320720804153436
Sweetwater-TX,37454.29950352908,6626.679334617799,219.9344266837931,2362.061742,10.791123511622416,0.17692706638375147
Syracuse-NY,1231562.196996585,24035.614609508695,51.19844951567925,6176.711803,254.10782469042454,0.019516362769273394
Tahlequah-OK,74188.23636311677,5144.090298629825,73.55996874493616,1940.228933,40.43935159686642,0.06933835538901216
Talladega-Sylacauga-AL,70327.37271086036,2700.1086521491043,64.68999404465585,3594.193537,43.6862117700703,0.03839342418278819
Tallahassee-FL,921372.5999341982,16525.05282358596,81.308353751417,6188.265281,137.98277242924163,0.017935255318821217
Tampa-St.-Petersburg-Clearwater-FL,3191871.936054613,19545.880002950777,15.667453105180066,6515.645098,1031.0141051209232,0.006123641673140218
Taos-NM,51096.248514934516,2851.0370046588073,405.14790944432934,5704.119617,12.755570514888099,0.05579738410395237
Taylorville-IL,48472.30642611202,7031.135337137831,250.9026046587398,1837.569688,36.87963533712796,0.14505468906984298
Terre-Haute-IN,274791.9583064008,9402.626497527877,47.632338826581325,3795.000362,71.86413016737416,0.034217254957088966
Texarkana-TX-AR,283189.73981972446,5746.861737547757,98.77406298898588,5284.182328,59.693133283572045,0.02029332609721718
The-Dalles-OR,57502.0365205206,9388.481914937644,194.60076466169576,6167.113903,8.607770317680801,0.1632721636143652
Thomaston-GA,50714.522298711316,3912.717411042501,100.95858613598128,837.774876,57.54660515744566,0.07715181438555965
Thomasville-GA,133080.96971292718,5207.08351986775,42.337216341895314,2587.644022,52.60584486995562,0.03912718348160597
Tiffin-OH,103156.41248955703,7884.327671720788,108.20950263138809,1427.151729,85.95294915555542,0.07643080523490435
Tifton-GA,134850.75664490036,6601.800255411956,44.790570045138374,1414.93006,63.52038347393651,0.048956345664387606
Toccoa-GA,58264.52543400472,2836.0524735968056,71.67723425026873,463.254407,121.1647404791985,0.0486754582221588
Toledo-OH,1403784.2874600699,14039.512087985146,36.31139583230954,3528.2689569999998,399.7375248850679,0.01000118908111407
Topeka-KS,561034.1358683626,15486.453590460444,211.11374819670485,8372.689083,60.8950953446028,0.027603406994996263
Torrington-CT,115827.05641919174,1846.8024856923762,21.84780570979725,12541.690473,763.2777671087083,0.015944482600063502
Town-of-Pecos-TX,27688.180204630775,7214.3420328445045,18.227105302555827,6825.534319,3.4252263496677027,0.26055674224620673
Traverse-City-MI,496400.18384661904,14417.69208524337,5.651168321571153,4379.610578,1219.8738688862488,0.029044493846719126
Trenton-Princeton-NJ,1554832.8471324213,57986.87592940884,16.160953264761062,581.395408,2214.8102346209107,0.03729460439194737
Troy-AL,75933.28516023963,4869.708125736915,71.68269421805068,1740.645369,40.72805481378901,0.06413140318452602
Truckee-Grass-Valley-CA,124775.2070624146,3752.6222549718923,29.392908550127416,2480.587301,84.85631604868077,0.030075063334455292
Tucson-AZ,1750975.8512541777,16660.947349317757,144.05966624992612,23798.57889,76.90582737984654,0.00951523536854261
Tullahoma-Manchester-TN,137065.74649641375,4614.802449466954,66.14483055841808,1445.695251,91.54564207667858,0.03366853183546991
Tulsa-OK,1780986.717248129,13226.198327449212,111.46328579651923,16239.819921,134.8861755029309,0.0074263318189624235
Tupelo-MS,242643.91685155596,4502.495523781498,75.37983506569803,3620.14388,76.18821492807628,0.018555979404734153
Tuscaloosa-AL,459303.7954814686,11174.705802218648,140.9163782689872,9047.524568,61.13682210451003,0.024329661353015123
Twin-Falls-ID,263860.213927135,12908.719952964073,149.32822506333068,6524.845859,34.44435391374048,0.04892257063252748
Tyler-TX,589689.6282452882,11599.89562285338,45.715439550289396,2386.604317,223.06567377251585,0.01967118814243121
Ukiah-CA,75915.38259631672,8420.594764928259,90.12409967685005,9082.632466,21.455883052573142,0.11092079730013521
Union-City-TN,58220.41524865271,4129.37344074022,38.37371079085863,1411.149164,30.89134806729758,0.0709265542525614
Urbana-OH,52841.51563615926,4074.329592515823,24.11475631052332,1111.077538,59.20747900134401,0.0771047072262207
Utica-Rome-NY,499247.713975116,16331.412195226289,132.24199554532848,6793.613847,106.31861278352696,0.03271204201455852
Uvalde-TX,51851.415631491764,6403.5457891475235,72.81959232425574,4019.458733,11.94038879065163,0.12349799347152933
Valdosta-GA,285298.5679694966,7364.692987091672,62.95641935519958,4163.063562,72.34583270578466,0.02581398511568795
Vallejo-CA,810578.0950598218,17233.793070962638,53.575989122972,2128.527683,323.39715639958627,0.02126111373598217
Van-Wert-OH,61139.18459919121,5958.270212701224,193.94244553826593,1059.692855,56.10805028972287,0.09745419818340273
Vermillion-SD,36658.064355123635,14267.164391369375,1053.7170836364503,1067.154437,36.080251053672,0.3891957920406476
Vernal-UT,61744.42432641212,5107.950519244259,429.52239497493997,11609.319393,5.384622292129576,0.08272731627136178
Vernon-TX,35729.891717119426,7633.117412201879,1789.1871830894327,2514.7381,9.188948940647139,0.21363393633081146
Vicksburg-MS,105213.99525330335,3120.1097218871823,57.441054782522805,1524.286572,64.26166955697619,0.029654892529986137
Victoria-TX,222096.8293076167,10791.593555057605,141.6858480480762,4491.343496,42.998982414058496,0.04858958855333606
Vidalia-GA,77380.42762342884,3159.8872727760486,61.319803649925824,1567.351925,34.30601586175357,0.04083574322118781
Vincennes-IN,97712.49181203134,10899.178974853337,91.1327302708685,1335.984776,50.95477225707548,0.11154335308345213
Vineland-NJ,319710.2185488765,8742.778561005525,27.384154047824982,1251.898249,285.0342671898729,0.027345946590909324
Vineyard-Haven-MA,53737.70036441735,3280.8117999678566,14.886271942994663,267.292993,180.84536918631457,0.06105232969999327
Virginia-Beach-Chesapeake-Norfolk-VA-NC,2348852.4199242233,15244.94823019269,22.640091254287338,8292.793504,438.98394410087076,0.006490381473470567
Visalia-CA,508627.1768939781,13747.115540124536,72.11312186585575,12493.840854,54.8628486635916,0.027027882434583483
Wabash-IN,63469.50339289776,5736.689449859278,102.22447781638961,1068.471112,70.5887123694178,0.09038497456561499
Waco-TX,593531.0891830409,11711.256721155129,104.89964994103295,7213.455724,67.37762295856854,0.019731496689204528
Wahpeton-ND-MN,32578.804254888877,5596.0739506193895,337.75459797322856,5663.558855,7.080035897322727,0.17177039116712287
Walla-Walla-WA,134242.6208436182,14566.470412293558,161.27960517368513,3289.370358,37.234055965187245,0.10850853716020874
Wapakoneta-OH,86579.14566116444,6733.243759886598,111.65535751952144,1039.590217,93.52146491005311,0.07776981059893771
Warner-Robins-GA,395509.3084531583,5382.364311985585,30.69081251052788,1363.188902,229.94744128279297,0.013608691873867842
Warren-PA,70974.47313365192,6464.030730061863,112.87679404968374,2290.280119,37.22435491306817,0.09107543099178006
Warrensburg-MO,13397.027691011273,745.6008767692946,9.621905138080246,2147.776085,12.299838975067086,0.055654201362109225
Warsaw-IN,151531.387182764,4603.59866128498,49.72144677903257,1376.438777,129.11696689289073,0.03038049573011906
Washington-Arlington-Alexandria-DC-VA-MD-WV,7475396.732147663,79430.23280024494,48.05410475220625,15627.665189,940.7827991060757,0.010625554154023453
Washington-Court-House-OH,70745.00958350222,6885.676833691523,95.04676659159385,1052.469885,55.05905758054065,0.09733091951262195
Washington-IN,51363.11923627526,7015.255656623795,65.06204461385128,1112.396615,59.31418624462462,0.13658157372321855
Washington-NC,72747.55631022035,3531.6627637493957,26.352083220517343,2156.776424,45.04300905692764,0.048546823328184156
Waterbury-Shelton-CT,373496.73775442824,6779.7063990075,21.84780570979725,12541.690473,763.2777671087083,0.01815198290557792
Waterloo-Cedar-Falls-IA,465366.78276778106,12940.992441305592,81.24741912468836,3892.988479,112.3340596456977,0.027808156749690432
Watertown-Fort-Atkinson-WI,125020.46431722141,7344.733852896821,40.31310985021667,1441.308422,106.9808499322014,0.05874825288010943
Watertown-Fort-Drum-NY,163293.53998140193,9420.700692123735,72.19840558491865,3283.879458,77.72879707206354,0.05769181495603985
Watertown-SD,100914.28901335585,13922.58725223462,259.8613107020932,1780.837052,36.526980347217076,0.13796447845351203
Wausau-WI,289390.2344763618,10923.76678923541,85.46978880855157,4002.035761,79.74556427258273,0.0377475308004137
Waycross-GA,123571.19731575702,5081.570145781722,72.44533969615571,3210.797856,29.67757681223517,0.04112260992986067
Waynesville-NC,124032.53484047785,2960.556991985339,11.112270098001318,1433.713845,79.36053655114142,0.023869196866717308
Weatherford-OK,56132.874890817686,6605.6106135588625,241.82370410331944,5158.914515,13.113107380109398,0.11767810977804416
Weirton-Steubenville-WV-OH,180755.01875910276,4048.5078089494464,22.909738425860258,1502.011858,140.76646524051608,0.022397761548989162
Wenatchee-East-Wenatchee-WA,199316.81969594336,14152.258753254502,48.99696154165759,12277.634906,20.70265176852458,0.07100383587719135
West-Plains-MO,8701.856030769686,441.9388522153756,3.603892381174467,2401.376472,8.725037595854316,0.05078673453717043
Wheeling-WV-OH,315373.50136759033,6644.879521386259,18.59755225299746,2443.364018,130.53932924046194,0.02106987268293406
Whitewater-Elkhorn-WI,170579.98707464343,5435.371599825608,33.7009473972251,1438.448435,152.0803907023612,0.03186406385086174
Wichita-Falls-TX,340223.15310527605,9927.719096971337,180.02843168812308,6784.839979,39.405336135783905,0.02918002201307969
Wichita-KS,1434681.9031314412,14400.537058356234,117.28196637425577,10743.441473,120.55300931781788,0.010037442465068092
Wildwood-The-Villages-FL,178809.3003459327,3169.6829833809206,16.598324420730236,1442.978468,123.02068529549257,0.017726611408068294
Williamsport-PA,274014.5127349938,12843.327740061894,65.38159982332446,3182.886778,80.82800864241109,0.04687097632848006
Williston-ND,107504.80411333636,12070.72457717776,104.52885428334469,5380.959392,17.79836884522618,0.11228079225605829
Willmar-MN,133470.7468488391,12837.413766929449,147.42844823227387,2065.191962,49.40882100915324,0.09618147848882817
Wilmington-NC,591040.5680360118,7686.890758793635,29.142898897527072,4956.286723,190.64879673225474,0.013005690598086452
Wilmington-OH,76238.7530762551,3735.0004862439187,58.72213677501295,1058.609496,69.228549599181,0.04899083911443459
Wilson-NC,220844.94168015275,7714.636712719984,51.974699762217384,952.013027,161.57615036500965,0.03493236772383497
Winchester-TN,64955.668904521764,2195.324987709649,40.68021111672309,1436.141691,38.78141018329367,0.03379728089532191
Winchester-VA-WV,292282.87460050476,8474.640862699622,60.16190472432054,2752.456889,113.13590459654243,0.028994654148939956
Winnemucca-NV,37407.15547450424,5127.426548454798,1896.2463714345017,24969.535441,1.0785503023728442,0.1370707417715715
Winona-MN,129967.4650455792,16222.515053677547,71.02918854895503,1621.791138,70.71200311368331,0.12481981585151607
Winston-Salem-NC,1054739.9568128302,7369.626428356317,39.405803706898105,5203.328303,273.88898355276433,0.006987150131891799
Wisconsin-Rapids-Marshfield-WI,118586.63048699015,11647.636897304203,66.82247757593319,2053.959984,77.17730687785395,0.09822048952290652
Woodward-OK,46814.444234176524,5610.862233170801,121.85559820399395,3218.801191,12.346056075508642,0.11985322745911473
Wooster-OH,215894.1515925596,5814.946162275094,33.67123614595066,1436.897055,180.94184207232578,0.02693424587642001
Worcester-MA,1088141.1976249795,23633.031610951777,22.96908302360909,3912.61804,510.405406197023,0.02171871781211315
Worthington-MN,51409.82860737866,10194.347120036355,218.18187434654374,1852.143783,27.503858214230227,0.19829568384464907
Yakima-WA,401244.4060585224,18508.402609115114,20.147609282063936,11122.734368,42.50611264800098,0.04612750316179018
Yankton-SD,74303.43946557958,9939.085481182485,200.39519314216574,1349.873577,42.912981620648466,0.1337634644192572
York-Hanover-PA,696704.1470922272,13124.656365737777,25.51826446320972,2342.295972,460.1632811927152,0.01883820617476586
Youngstown-Warren-OH,793028.5394849494,7402.541963018376,21.410815139905527,2666.622141,387.9062144185504,0.009334521513974927
Yuba-City-CA,285776.87374241743,10447.107897164624,57.3248758368931,3197.863368,79.13096054452818,0.0365568695617443
Yuma-AZ,318010.43000529136,10484.485288131322,658.6987275695942,14280.774791,18.006649062350583,0.03296899818020708
Zanesville-OH,195188.27356122367,7280.955209048785,41.939777701584426,1721.165826,114.26040247210904,0.037302216348386354
Zapata-TX,15794.239158525696,2528.669880497658,109.50396283584558,2585.876042,5.241782583482399,0.16010077187749103
